scenario_id,origin,baseline_state,scenario,action_portfolio,n_actions,equipment_availability_before,equipment_downtime_h_before,maintenance_hours_before,drilling_delay_h_before,blast_delay_h_before,truck_count_before,haulage_delay_h_before,equipment_availability_after,equipment_downtime_h_after,maintenance_hours_after,drilling_delay_h_after,blast_delay_h_after,truck_count_after,haulage_delay_h_after,rainfall_7d_mm,soil_moisture_m3m3,production_normal_t,production_before_t,production_after_t,target_t,gap_before_t,gap_after_t,residual_gap_t,action_cost_proxy,provenance,recovery_t,uncertainty_recovery_sd_t
SIM_2023-08-18_COMBINED_DISRUPTION,2023-08-18,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A2,1,0.5496,8.952,0.0,3.2439,0.0696,12.3477,2.0183,0.8497,2.6464,0.0,2.9346,0.2,14.3154,1.544,208.1,0.499,7220.0,4463.0,8344.9,9527.0,5064.0,1182.1,1182.1,1,SIMULATED,3881.8999999999996,1603.6
SIM_2023-08-18_COMBINED_DISRUPTION,2023-08-18,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A3,1,0.5496,8.952,0.0,3.2439,0.0696,12.3477,2.0183,0.5496,8.952,0.0,2.5492,0.0649,12.3878,2.0183,208.1,0.499,7220.0,4463.0,4484.7,9527.0,5064.0,5042.3,5042.3,1,SIMULATED,21.699999999999818,1488.8
SIM_2023-08-18_COMBINED_DISRUPTION,2023-08-18,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A2,2,0.5496,8.952,0.0,3.2439,0.0696,12.3477,2.0183,0.9522,0.955,0.0,2.3968,0.1767,15.2682,1.2277,208.1,0.499,7220.0,4463.0,9854.7,9527.0,5064.0,0.0,0.0,2,SIMULATED,5391.700000000001,2357.4
SIM_2023-08-18_COMBINED_DISRUPTION,2023-08-18,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A3,2,0.5496,8.952,0.0,3.2439,0.0696,12.3477,2.0183,0.8508,2.532,0.0,1.9269,0.2364,13.5187,2.4418,208.1,0.499,7220.0,4463.0,7725.1,9527.0,5064.0,1801.9,1801.9,2,SIMULATED,3262.1000000000004,1516.3
SIM_2023-08-18_COMBINED_DISRUPTION,2023-08-18,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A2+A3,2,0.5496,8.952,0.0,3.2439,0.0696,12.3477,2.0183,0.8959,2.0829,0.0,2.0801,0.2301,14.0443,1.5698,208.1,0.499,7220.0,4463.0,8703.7,9527.0,5064.0,823.3,823.3,2,SIMULATED,4240.700000000001,1699.8
SIM_2023-08-18_COMBINED_DISRUPTION,2023-08-18,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A2+A3,3,0.5496,8.952,0.0,3.2439,0.0696,12.3477,2.0183,0.9522,0.955,0.0,1.6323,0.1767,15.2682,1.2277,208.1,0.499,7220.0,4463.0,9854.7,9527.0,5064.0,0.0,0.0,3,SIMULATED,5391.700000000001,1571.8
SIM_2023-09-01_NORMAL,2023-09-01,SIMULATED_HISTORY_STATE,NORMAL,NO_ACTION,0,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,96.5,0.405,9199.7,9199.7,9199.7,9527.0,327.3,327.3,327.3,0,SIMULATED,0.0,0.0
SIM_2023-09-01_NORMAL,2023-09-01,SIMULATED_HISTORY_STATE,NORMAL,A1,1,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.9359,0.283,1.0,1.0299,0.1317,14.6477,0.7205,96.5,0.405,9199.7,9199.7,10380.8,9527.0,327.3,0.0,0.0,1,SIMULATED,1181.0999999999985,1132.2
SIM_2023-09-01_NORMAL,2023-09-01,SIMULATED_HISTORY_STATE,NORMAL,A2,1,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.9377,0.2453,1.0,0.8433,0.1464,17.1287,0.0339,96.5,0.405,9199.7,9199.7,10513.5,9527.0,327.3,0.0,0.0,1,SIMULATED,1313.7999999999993,1184.6
SIM_2023-09-01_NORMAL,2023-09-01,SIMULATED_HISTORY_STATE,NORMAL,A3,1,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.8494,2.0112,1.0,0.9098,0.1456,14.3357,0.2055,96.5,0.405,9199.7,9199.7,9482.7,9527.0,327.3,44.3,44.3,1,SIMULATED,283.0,1384.9
SIM_2023-09-01_NORMAL,2023-09-01,SIMULATED_HISTORY_STATE,NORMAL,A1+A2,2,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.9039,0.9224,1.0,0.8616,0.1603,17.4322,0.0,96.5,0.405,9199.7,9199.7,10252.1,9527.0,327.3,0.0,0.0,2,SIMULATED,1052.3999999999996,1420.6
SIM_2023-09-01_NORMAL,2023-09-01,SIMULATED_HISTORY_STATE,NORMAL,A1+A3,2,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.9359,0.283,1.0,0.7411,0.1317,14.6477,0.7205,96.5,0.405,9199.7,9199.7,10380.8,9527.0,327.3,0.0,0.0,2,SIMULATED,1181.0999999999985,1451.4
SIM_2023-09-01_NORMAL,2023-09-01,SIMULATED_HISTORY_STATE,NORMAL,A2+A3,2,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.8347,2.306,1.0,0.6834,0.1862,16.8288,0.0,96.5,0.405,9199.7,9199.7,9574.1,9527.0,327.3,0.0,0.0,2,SIMULATED,374.39999999999964,1691.9
SIM_2023-09-01_NORMAL,2023-09-01,SIMULATED_HISTORY_STATE,NORMAL,A1+A2+A3,3,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.9039,0.9224,1.0,0.6008,0.1636,17.4536,0.0,96.5,0.405,9199.7,9199.7,10557.6,9527.0,327.3,0.0,0.0,3,SIMULATED,1357.8999999999996,1553.4
SIM_2023-09-01_HEAVY_RAIN,2023-09-01,SIMULATED_HISTORY_STATE,HEAVY_RAIN,NO_ACTION,0,0.8494,2.0112,1.0,2.9171,0.1173,14.3411,2.1332,0.8494,2.0112,1.0,2.9171,0.1173,14.3411,2.1332,174.0,0.46,9199.7,7951.6,7951.6,9527.0,1575.4,1575.4,1575.4,0,SIMULATED,0.0,0.0
SIM_2023-09-01_HEAVY_RAIN,2023-09-01,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1,1,0.8494,2.0112,1.0,2.9171,0.1173,14.3411,2.1332,0.95,0.0,1.0,2.1605,0.1528,14.6459,1.0898,174.0,0.46,9199.7,7951.6,10141.4,9527.0,1575.4,0.0,0.0,1,SIMULATED,2189.7999999999993,1153.0
SIM_2023-09-01_HEAVY_RAIN,2023-09-01,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A2,1,0.8494,2.0112,1.0,2.9171,0.1173,14.3411,2.1332,0.95,0.0,1.0,2.637,0.252,16.9956,0.6849,174.0,0.46,9199.7,7951.6,9862.9,9527.0,1575.4,0.0,0.0,1,SIMULATED,1911.2999999999993,1196.9
SIM_2023-09-01_HEAVY_RAIN,2023-09-01,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A3,1,0.8494,2.0112,1.0,2.9171,0.1173,14.3411,2.1332,0.8858,1.2837,1.0,2.2408,0.128,14.3411,2.276,174.0,0.46,9199.7,7951.6,8120.3,9527.0,1575.4,1406.7,1406.7,1,SIMULATED,168.69999999999982,1266.9
SIM_2023-09-01_HEAVY_RAIN,2023-09-01,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1+A2,2,0.8494,2.0112,1.0,2.9171,0.1173,14.3411,2.1332,0.9361,0.2787,1.0,2.159,0.23,17.3377,0.0,174.0,0.46,9199.7,7951.6,10839.7,9527.0,1575.4,0.0,0.0,2,SIMULATED,2888.1000000000004,1521.8
SIM_2023-09-01_HEAVY_RAIN,2023-09-01,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1+A3,2,0.8494,2.0112,1.0,2.9171,0.1173,14.3411,2.1332,0.95,0.0,1.0,1.3655,0.1528,14.6459,1.0898,174.0,0.46,9199.7,7951.6,10141.4,9527.0,1575.4,0.0,0.0,2,SIMULATED,2189.7999999999993,1295.9
SIM_2023-09-01_HEAVY_RAIN,2023-09-01,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A2+A3,2,0.8494,2.0112,1.0,2.9171,0.1173,14.3411,2.1332,0.8347,2.306,1.0,1.3772,0.1386,16.6409,0.0,174.0,0.46,9199.7,7951.6,9523.6,9527.0,1575.4,3.4,3.4,2,SIMULATED,1572.0,1610.6
SIM_2023-09-01_HEAVY_RAIN,2023-09-01,SIMULATED_HISTORY_STATE,HEAVY_RAIN,A1+A2+A3,3,0.8494,2.0112,1.0,2.9171,0.1173,14.3411,2.1332,0.8954,1.0915,1.0,1.3572,0.2366,17.312,0.0,174.0,0.46,9199.7,7951.6,10285.7,9527.0,1575.4,0.0,0.0,3,SIMULATED,2334.1000000000004,1489.5
SIM_2023-09-01_EQUIPMENT_DEGRADATION,2023-09-01,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,NO_ACTION,0,0.7659,3.6824,1.0,1.5896,0.2116,13.0867,1.3549,0.7659,3.6824,1.0,1.5896,0.2116,13.0867,1.3549,96.5,0.405,9199.7,7748.2,7748.2,9527.0,1778.8,1778.8,1778.8,0,SIMULATED,0.0,0.0
SIM_2023-09-01_EQUIPMENT_DEGRADATION,2023-09-01,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1,1,0.7659,3.6824,1.0,1.5896,0.2116,13.0867,1.3549,0.9266,0.4069,1.0,0.7761,0.33,13.7219,0.9436,96.5,0.405,9199.7,7748.2,9938.2,9527.0,1778.8,0.0,0.0,1,SIMULATED,2190.000000000001,1212.5
SIM_2023-09-01_EQUIPMENT_DEGRADATION,2023-09-01,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A2,1,0.7659,3.6824,1.0,1.5896,0.2116,13.0867,1.3549,0.8152,2.4463,1.0,0.9125,0.2126,15.6713,0.1471,96.5,0.405,9199.7,7748.2,9298.8,9527.0,1778.8,228.2,228.2,1,SIMULATED,1550.5999999999995,1270.9
SIM_2023-09-01_EQUIPMENT_DEGRADATION,2023-09-01,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A3,1,0.7659,3.6824,1.0,1.5896,0.2116,13.0867,1.3549,0.7514,3.9721,1.0,0.9223,0.1435,12.8977,0.7825,96.5,0.405,9199.7,7748.2,8138.2,9527.0,1778.8,1388.8,1388.8,1,SIMULATED,390.0,1160.7
SIM_2023-09-01_EQUIPMENT_DEGRADATION,2023-09-01,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1+A2,2,0.7659,3.6824,1.0,1.5896,0.2116,13.0867,1.3549,0.8876,0.9612,1.0,0.9908,0.1358,16.4133,0.2996,96.5,0.405,9199.7,7748.2,9970.2,9527.0,1778.8,0.0,0.0,2,SIMULATED,2222.000000000001,1506.9
SIM_2023-09-01_EQUIPMENT_DEGRADATION,2023-09-01,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1+A3,2,0.7659,3.6824,1.0,1.5896,0.2116,13.0867,1.3549,0.9266,0.4069,1.0,0.5516,0.33,13.7219,0.9436,96.5,0.405,9199.7,7748.2,9938.2,9527.0,1778.8,0.0,0.0,2,SIMULATED,2190.000000000001,1417.0
SIM_2023-09-01_EQUIPMENT_DEGRADATION,2023-09-01,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A2+A3,2,0.7659,3.6824,1.0,1.5896,0.2116,13.0867,1.3549,0.8152,2.4463,1.0,0.7554,0.2126,15.6713,0.1471,96.5,0.405,9199.7,7748.2,9298.8,9527.0,1778.8,228.2,228.2,2,SIMULATED,1550.5999999999995,1541.4
SIM_2023-09-01_EQUIPMENT_DEGRADATION,2023-09-01,SIMULATED_HISTORY_STATE,EQUIPMENT_DEGRADATION,A1+A2+A3,3,0.7659,3.6824,1.0,1.5896,0.2116,13.0867,1.3549,0.8717,1.0774,1.0,0.7266,0.191,16.5234,0.0175,96.5,0.405,9199.7,7748.2,9912.9,9527.0,1778.8,0.0,0.0,3,SIMULATED,2164.7,1565.6
SIM_2023-09-01_BLAST_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,BLAST_DELAY,NO_ACTION,0,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,96.5,0.405,9199.7,9199.7,9199.7,9527.0,327.3,327.3,327.3,0,SIMULATED,0.0,0.0
SIM_2023-09-01_BLAST_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1,1,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.9359,0.283,1.0,1.0299,1.5247,14.6477,0.7205,96.5,0.405,9199.7,9199.7,9407.6,9527.0,327.3,119.4,119.4,1,SIMULATED,207.89999999999964,2678.0
SIM_2023-09-01_BLAST_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,BLAST_DELAY,A2,1,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.9377,0.2453,1.0,0.8433,8.4469,17.1287,0.0339,96.5,0.405,9199.7,9199.7,4800.0,9527.0,327.3,4727.0,4727.0,1,SIMULATED,-4399.700000000001,2194.1
SIM_2023-09-01_BLAST_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,BLAST_DELAY,A3,1,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.8494,2.0112,1.0,0.9098,0.1456,14.3357,0.2055,96.5,0.405,9199.7,9199.7,9482.7,9527.0,327.3,44.3,44.3,1,SIMULATED,283.0,2218.4
SIM_2023-09-01_BLAST_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1+A2,2,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.9039,0.9224,1.0,0.8616,1.5327,17.4322,0.0,96.5,0.405,9199.7,9199.7,9322.0,9527.0,327.3,205.0,205.0,2,SIMULATED,122.29999999999927,2848.1
SIM_2023-09-01_BLAST_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1+A3,2,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.9359,0.283,1.0,0.7411,0.1317,14.6477,0.7205,96.5,0.405,9199.7,9199.7,10380.8,9527.0,327.3,0.0,0.0,2,SIMULATED,1181.0999999999985,2152.3
SIM_2023-09-01_BLAST_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,BLAST_DELAY,A2+A3,2,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.8347,2.306,1.0,0.6834,0.1862,16.8288,0.0,96.5,0.405,9199.7,9199.7,9574.1,9527.0,327.3,0.0,0.0,2,SIMULATED,374.39999999999964,2029.2
SIM_2023-09-01_BLAST_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,BLAST_DELAY,A1+A2+A3,3,0.9136,0.7275,1.0,1.4714,0.1902,14.3581,1.3007,0.9039,0.9224,1.0,0.6008,0.1636,17.4536,0.0,96.5,0.405,9199.7,9199.7,10557.6,9527.0,327.3,0.0,0.0,3,SIMULATED,1357.8999999999996,2110.0
SIM_2023-09-01_DRILL_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,DRILL_DELAY,NO_ACTION,0,0.7729,3.5442,0.9969,2.074,0.1459,14.5352,0.4965,0.7729,3.5442,0.9969,2.074,0.1459,14.5352,0.4965,96.5,0.405,9199.7,8402.5,8402.5,9527.0,1124.5,1124.5,1124.5,0,SIMULATED,0.0,0.0
SIM_2023-09-01_DRILL_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,DRILL_DELAY,A1,1,0.7729,3.5442,0.9969,2.074,0.1459,14.5352,0.4965,0.8231,2.4138,1.0,2.0498,0.1346,14.8185,0.5748,96.5,0.405,9199.7,8402.5,8949.2,9527.0,1124.5,577.8,577.8,1,SIMULATED,546.7000000000007,1187.9
SIM_2023-09-01_DRILL_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,DRILL_DELAY,A2,1,0.7729,3.5442,0.9969,2.074,0.1459,14.5352,0.4965,0.8549,1.7784,1.0,1.8421,0.2458,17.0395,0.5131,96.5,0.405,9199.7,8402.5,8982.8,9527.0,1124.5,544.2,544.2,1,SIMULATED,580.2999999999993,1260.8
SIM_2023-09-01_DRILL_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,DRILL_DELAY,A3,1,0.7729,3.5442,0.9969,2.074,0.1459,14.5352,0.4965,0.8637,1.726,1.0,1.9854,0.1241,14.5014,0.747,96.5,0.405,9199.7,8402.5,9255.7,9527.0,1124.5,271.3,271.3,1,SIMULATED,853.2000000000007,1330.7
SIM_2023-09-01_DRILL_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,DRILL_DELAY,A1+A2,2,0.7729,3.5442,0.9969,2.074,0.1459,14.5352,0.4965,0.91,0.8005,1.0,2.4927,0.176,17.4395,0.2111,96.5,0.405,9199.7,8402.5,10068.7,9527.0,1124.5,0.0,0.0,2,SIMULATED,1666.2000000000007,1299.8
SIM_2023-09-01_DRILL_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,DRILL_DELAY,A1+A3,2,0.7729,3.5442,0.9969,2.074,0.1459,14.5352,0.4965,0.9061,0.7536,1.0,1.3885,0.1186,14.8389,0.9497,96.5,0.405,9199.7,8402.5,9677.5,9527.0,1124.5,0.0,0.0,2,SIMULATED,1275.0,1461.8
SIM_2023-09-01_DRILL_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,DRILL_DELAY,A2+A3,2,0.7729,3.5442,0.9969,2.074,0.1459,14.5352,0.4965,0.9152,0.6968,1.0,1.252,0.1938,17.0866,0.0,96.5,0.405,9199.7,8402.5,10445.9,9527.0,1124.5,0.0,0.0,2,SIMULATED,2043.3999999999996,1554.0
SIM_2023-09-01_DRILL_DELAY,2023-09-01,SIMULATED_HISTORY_STATE,DRILL_DELAY,A1+A2+A3,3,0.7729,3.5442,0.9969,2.074,0.1459,14.5352,0.4965,0.9144,0.4099,1.0,1.6945,0.1534,17.5639,0.0,96.5,0.405,9199.7,8402.5,10372.1,9527.0,1124.5,0.0,0.0,3,SIMULATED,1969.6000000000004,1504.3
SIM_2023-09-01_HAULAGE_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,NO_ACTION,0,0.9047,0.657,1.0,0.7703,0.1234,10.8812,5.5091,0.9047,0.657,1.0,0.7703,0.1234,10.8812,5.5091,96.5,0.405,9199.7,6363.7,6363.7,9527.0,3163.3,3163.3,3163.3,0,SIMULATED,0.0,0.0
SIM_2023-09-01_HAULAGE_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1,1,0.9047,0.657,1.0,0.7703,0.1234,10.8812,5.5091,0.9071,0.3631,1.0,0.5954,0.2441,11.2133,5.4841,96.5,0.405,9199.7,6363.7,6519.8,9527.0,3163.3,3007.2,3007.2,1,SIMULATED,156.10000000000036,969.8
SIM_2023-09-01_HAULAGE_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A2,1,0.9047,0.657,1.0,0.7703,0.1234,10.8812,5.5091,0.9313,0.3737,1.0,1.398,0.2341,13.7017,2.8418,96.5,0.405,9199.7,6363.7,8386.7,9527.0,3163.3,1140.3,1140.3,1,SIMULATED,2023.000000000001,1536.5
SIM_2023-09-01_HAULAGE_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A3,1,0.9047,0.657,1.0,0.7703,0.1234,10.8812,5.5091,0.9047,0.657,1.0,0.5908,0.1234,10.8812,5.5091,96.5,0.405,9199.7,6363.7,6363.7,9527.0,3163.3,3163.3,3163.3,1,SIMULATED,0.0,1165.7
SIM_2023-09-01_HAULAGE_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1+A2,2,0.9047,0.657,1.0,0.7703,0.1234,10.8812,5.5091,0.8717,1.3484,1.0,1.1264,0.2089,13.924,1.9429,96.5,0.405,9199.7,6363.7,8376.5,9527.0,3163.3,1150.5,1150.5,2,SIMULATED,2012.8000000000002,1633.1
SIM_2023-09-01_HAULAGE_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1+A3,2,0.9047,0.657,1.0,0.7703,0.1234,10.8812,5.5091,0.9071,0.3631,1.0,0.4158,0.2441,11.2133,5.4841,96.5,0.405,9199.7,6363.7,6519.8,9527.0,3163.3,3007.2,3007.2,2,SIMULATED,156.10000000000036,1305.7
SIM_2023-09-01_HAULAGE_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A2+A3,2,0.9047,0.657,1.0,0.7703,0.1234,10.8812,5.5091,0.9313,0.3737,1.0,0.9424,0.2624,13.5668,3.0102,96.5,0.405,9199.7,6363.7,8346.3,9527.0,3163.3,1180.7,1180.7,2,SIMULATED,1982.5999999999995,1453.2
SIM_2023-09-01_HAULAGE_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,HAULAGE_DISRUPTION,A1+A2+A3,3,0.9047,0.657,1.0,0.7703,0.1234,10.8812,5.5091,0.8717,1.3484,1.0,0.8661,0.2089,13.924,1.9429,96.5,0.405,9199.7,6363.7,8376.5,9527.0,3163.3,1150.5,1150.5,3,SIMULATED,2012.8000000000002,1400.0
SIM_2023-09-01_COMBINED_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,NO_ACTION,0,0.7648,3.608,1.0,2.3907,0.246,12.3368,2.5732,0.7648,3.608,1.0,2.3907,0.246,12.3368,2.5732,174.0,0.46,9199.7,6787.2,6787.2,9527.0,2739.8,2739.8,2739.8,0,SIMULATED,0.0,0.0
SIM_2023-09-01_COMBINED_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1,1,0.7648,3.608,1.0,2.3907,0.246,12.3368,2.5732,0.8701,0.8584,1.0,2.5681,0.2456,13.5947,1.5785,174.0,0.46,9199.7,6787.2,8881.3,9527.0,2739.8,645.7,645.7,1,SIMULATED,2094.0999999999995,2011.1
SIM_2023-09-01_COMBINED_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A2,1,0.7648,3.608,1.0,2.3907,0.246,12.3368,2.5732,0.8451,2.0762,1.0,2.0587,6.7132,14.8308,0.413,174.0,0.46,9199.7,6787.2,4800.0,9527.0,2739.8,4727.0,4727.0,1,SIMULATED,-1987.1999999999998,1603.6
SIM_2023-09-01_COMBINED_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A3,1,0.7648,3.608,1.0,2.3907,0.246,12.3368,2.5732,0.7173,4.7225,0.9308,1.3599,0.1591,12.2176,1.6177,174.0,0.46,9199.7,6787.2,6730.3,9527.0,2739.8,2796.7,2796.7,1,SIMULATED,-56.899999999999636,1488.8
SIM_2023-09-01_COMBINED_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A2,2,0.7648,3.608,1.0,2.3907,0.246,12.3368,2.5732,0.8087,2.349,0.9761,2.2159,0.0539,16.2625,0.6602,174.0,0.46,9199.7,6787.2,8860.6,9527.0,2739.8,666.4,666.4,2,SIMULATED,2073.4000000000005,2357.4
SIM_2023-09-01_COMBINED_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A3,2,0.7648,3.608,1.0,2.3907,0.246,12.3368,2.5732,0.8955,0.5332,1.0,1.7613,0.1352,13.4795,2.1244,174.0,0.46,9199.7,6787.2,8347.3,9527.0,2739.8,1179.7,1179.7,2,SIMULATED,1560.0999999999995,1516.3
SIM_2023-09-01_COMBINED_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A2+A3,2,0.7648,3.608,1.0,2.3907,0.246,12.3368,2.5732,0.8451,2.0762,1.0,1.2574,0.22,14.8308,0.413,174.0,0.46,9199.7,6787.2,9284.4,9527.0,2739.8,242.6,242.6,2,SIMULATED,2497.2,1699.8
SIM_2023-09-01_COMBINED_DISRUPTION,2023-09-01,SIMULATED_HISTORY_STATE,COMBINED_DISRUPTION,A1+A2+A3,3,0.7648,3.608,1.0,2.3907,0.246,12.3368,2.5732,0.8087,2.349,0.9761,1.4741,0.0539,16.2625,0.6602,174.0,0.46,9199.7,6787.2,8860.6,9527.0,2739.8,666.4,666.4,3,SIMULATED,2073.4000000000005,1571.8
SIM_2023-09-15_NORMAL,2023-09-15,SIMULATED_HISTORY_STATE,NORMAL,NO_ACTION,0,0.938,0.1401,0.9989,1.7322,0.2503,13.7089,2.3737,0.938,0.1401,0.9989,1.7322,0.2503,13.7089,2.3737,221.5,0.477,8847.0,8847.0,8847.0,9527.0,680.0,680.0,680.0,0,SIMULATED,0.0,0.0
SIM_2023-09-15_NORMAL,2023-09-15,SIMULATED_HISTORY_STATE,NORMAL,A1,1,0.938,0.1401,0.9989,1.7322,0.2503,13.7089,2.3737,0.9211,0.3202,1.0,1.2211,0.2061,14.7773,1.6555,221.5,0.477,8847.0,8847.0,9040.0,9527.0,680.0,487.0,487.0,1,SIMULATED,193.0,1132.2
SIM_2023-09-15_NORMAL,2023-09-15,SIMULATED_HISTORY_STATE,NORMAL,A2,1,0.938,0.1401,0.9989,1.7322,0.2503,13.7089,2.3737,0.7373,4.7546,0.5,2.1036,0.1814,16.7972,1.3544,221.5,0.477,8847.0,8847.0,7200.1,9527.0,680.0,2326.9,2326.9,1,SIMULATED,-1646.8999999999996,1184.6
SIM_2023-09-15_NORMAL,2023-09-15,SIMULATED_HISTORY_STATE,NORMAL,A3,1,0.938,0.1401,0.9989,1.7322,0.2503,13.7089,2.3737,0.938,0.1401,1.0,1.26,0.2635,13.7089,2.374,221.5,0.477,8847.0,8847.0,8862.4,9527.0,680.0,664.6,664.6,1,SIMULATED,15.399999999999636,1384.9
SIM_2023-09-15_NORMAL,2023-09-15,SIMULATED_HISTORY_STATE,NORMAL,A1+A2,2,0.938,0.1401,0.9989,1.7322,0.2503,13.7089,2.3737,0.8582,1.9624,0.5,2.1427,0.1422,17.868,1.3456,221.5,0.477,8847.0,8847.0,8470.0,9527.0,680.0,1057.0,1057.0,2,SIMULATED,-377.0,1420.6
SIM_2023-09-15_NORMAL,2023-09-15,SIMULATED_HISTORY_STATE,NORMAL,A1+A3,2,0.938,0.1401,0.9989,1.7322,0.2503,13.7089,2.3737,0.9211,0.3202,1.0,0.9451,0.2061,14.7773,1.6555,221.5,0.477,8847.0,8847.0,9040.0,9527.0,680.0,487.0,487.0,2,SIMULATED,193.0,1451.4
SIM_2023-09-15_NORMAL,2023-09-15,SIMULATED_HISTORY_STATE,NORMAL,A2+A3,2,0.938,0.1401,0.9989,1.7322,0.2503,13.7089,2.3737,0.7503,4.4937,0.5,1.7333,0.1877,16.7972,1.7156,221.5,0.477,8847.0,8847.0,6919.9,9527.0,680.0,2607.1,2607.1,2,SIMULATED,-1927.1000000000004,1691.9
SIM_2023-09-15_NORMAL,2023-09-15,SIMULATED_HISTORY_STATE,NORMAL,A1+A2+A3,3,0.938,0.1401,0.9989,1.7322,0.2503,13.7089,2.3737,0.8599,2.3014,0.5,2.0801,0.129,17.89,1.6936,221.5,0.477,8847.0,8847.0,8321.5,9527.0,680.0,1205.5,1205.5,3,SIMULATED,-525.5,1553.4
