date,mine_id,synthetic_mine_id,target_tonnes,actual_tonnes,equipment_availability,equipment_downtime_h,maintenance_hours,drilling_delay_h,blast_delay_h,truck_count,haulage_delay_h,utilization,rainfall_mm,soil_moisture_m3m3,temperature_max_c,rainfall_source,ops_data_mode,weather_data_mode
2023-12-04,DEMO_MINE,SYN_MINE_01,1545.3,1292.2,0.7943,4.114,0.0,0.119,0.0,11.53,0.3,0.8251,0.0,0.339,27.93,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-05,DEMO_MINE,SYN_MINE_01,1545.3,1510.8,1.0,0.0,0.0,0.366,0.324,12.35,0.082,0.8028,0.55,0.356,26.15,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-06,DEMO_MINE,SYN_MINE_01,1545.3,1298.9,1.0,0.0,0.0,0.0,0.224,11.86,2.923,0.8206,3.94,0.453,22.32,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-07,DEMO_MINE,SYN_MINE_01,1545.3,1087.0,1.0,0.0,0.0,1.017,0.369,12.22,3.832,0.6856,6.3,0.457,23.62,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-08,DEMO_MINE,SYN_MINE_01,1545.3,1010.8,0.6418,3.664,3.5,0.0,0.136,12.27,0.0,0.8199,1.31,0.424,24.64,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-09,DEMO_MINE,SYN_MINE_01,1545.3,1579.9,1.0,0.0,0.0,0.953,0.151,11.91,1.147,0.8695,0.0,0.403,26.02,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-10,DEMO_MINE,SYN_MINE_01,1313.5,1009.1,0.7401,5.199,0.0,1.215,0.07,11.46,0.808,0.745,0.0,0.384,26.25,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-11,DEMO_MINE,SYN_MINE_01,1545.3,1331.6,0.8385,3.231,0.0,0.127,0.652,11.31,0.684,0.9024,0.0,0.367,26.71,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-12,DEMO_MINE,SYN_MINE_01,1545.3,1493.8,1.0,0.0,0.0,0.0,0.765,11.58,1.077,0.866,0.0,0.354,26.78,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-13,DEMO_MINE,SYN_MINE_01,1545.3,1658.7,1.0,0.0,0.0,2.052,0.273,12.66,0.01,0.8626,0.0,0.338,26.62,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-14,DEMO_MINE,SYN_MINE_01,1545.3,1485.5,1.0,0.0,0.0,0.0,0.208,12.72,0.0,0.7796,0.0,0.324,27.01,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-15,DEMO_MINE,SYN_MINE_01,1545.3,1413.5,0.825,0.0,3.5,0.0,0.147,12.64,0.0,0.8929,0.0,0.312,26.65,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-16,DEMO_MINE,SYN_MINE_01,1545.3,1687.0,1.0,0.0,0.0,0.0,0.0,12.36,0.0,0.8527,0.0,0.3,25.99,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-17,DEMO_MINE,SYN_MINE_01,1313.5,1058.8,0.7957,4.086,0.0,0.0,0.528,12.02,0.0,0.715,0.0,0.293,25.46,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-18,DEMO_MINE,SYN_MINE_01,1545.3,1393.6,0.9388,1.224,0.0,0.0,0.676,11.93,0.022,0.8034,0.0,0.285,24.2,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-19,DEMO_MINE,SYN_MINE_01,1545.3,1599.1,1.0,0.0,0.0,1.87,0.077,12.69,0.0,0.8302,0.0,0.276,23.68,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-20,DEMO_MINE,SYN_MINE_01,1545.3,1585.2,1.0,0.0,0.0,0.776,0.182,12.71,0.011,0.8278,0.0,0.267,24.44,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-21,DEMO_MINE,SYN_MINE_01,1545.3,1669.5,1.0,0.0,0.0,0.964,0.277,12.36,0.0,0.8716,0.0,0.262,26.32,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-22,DEMO_MINE,SYN_MINE_01,1545.3,1672.6,1.0,0.0,0.0,1.49,0.409,11.79,0.584,0.9165,0.0,0.259,26.94,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-23,DEMO_MINE,SYN_MINE_01,1545.3,1619.3,1.0,0.0,0.0,0.297,0.312,12.32,0.004,0.8502,0.0,0.254,28.0,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-24,DEMO_MINE,SYN_MINE_01,1313.5,1133.8,0.825,0.0,3.5,0.0,0.45,11.72,0.0,0.7234,0.0,0.255,28.14,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-25,DEMO_MINE,SYN_MINE_01,1545.3,1474.5,1.0,0.0,0.0,0.0,0.259,11.51,0.766,0.8034,0.0,0.26,28.65,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-26,DEMO_MINE,SYN_MINE_01,1545.3,1594.2,1.0,0.0,0.0,0.868,0.258,12.39,0.014,0.834,0.0,0.26,28.65,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-27,DEMO_MINE,SYN_MINE_01,1545.3,1659.3,1.0,0.0,0.0,0.0,0.052,12.75,0.0,0.8477,0.0,0.261,28.49,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-28,DEMO_MINE,SYN_MINE_01,1545.3,1686.5,1.0,0.0,0.0,1.67,0.049,12.05,0.392,0.8746,0.0,0.259,27.86,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-29,DEMO_MINE,SYN_MINE_01,1545.3,1357.2,0.8875,0.623,0.0,0.527,0.391,11.84,0.592,0.8309,0.0,0.259,27.21,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-30,DEMO_MINE,SYN_MINE_01,1545.3,1557.1,0.8919,2.163,0.0,0.733,0.0,11.71,0.198,0.8888,0.0,0.264,27.25,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-12-31,DEMO_MINE,SYN_MINE_01,1313.5,1369.4,1.0,0.0,0.0,0.248,0.173,12.42,0.166,0.7242,0.0,0.267,27.47,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-01,DEMO_MINE,SYN_MINE_01,1545.3,1259.4,0.7685,1.097,3.5,0.916,0.327,12.6,0.0,0.8686,0.0,0.27,27.27,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-02,DEMO_MINE,SYN_MINE_01,1545.3,1661.3,1.0,0.0,0.0,1.554,0.133,12.35,0.184,0.8571,0.0,0.271,27.66,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-03,DEMO_MINE,SYN_MINE_01,1545.3,1608.6,1.0,0.0,0.0,1.219,0.034,11.84,0.326,0.8354,0.0,0.273,26.3,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-04,DEMO_MINE,SYN_MINE_01,1545.3,1685.1,1.0,0.0,0.0,0.889,0.223,12.65,0.036,0.858,0.0,0.275,24.86,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-05,DEMO_MINE,SYN_MINE_01,1545.3,1520.2,1.0,0.0,0.0,0.0,0.747,12.31,0.118,0.8271,0.0,0.272,24.82,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-06,DEMO_MINE,SYN_MINE_01,1545.3,1556.8,1.0,0.0,0.0,0.612,0.694,11.83,0.317,0.8577,0.0,0.286,23.06,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-07,DEMO_MINE,SYN_MINE_01,1313.5,1469.1,1.0,0.0,0.0,0.0,0.404,12.21,0.225,0.7824,0.0,0.282,23.86,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-08,DEMO_MINE,SYN_MINE_01,1545.3,1279.8,0.761,4.779,0.0,0.0,0.0,10.96,0.71,0.8832,0.0,0.282,26.7,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-09,DEMO_MINE,SYN_MINE_01,1545.3,1151.3,0.6969,1.491,3.5,0.0,0.334,11.41,0.084,0.8755,0.0,0.28,28.64,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-10,DEMO_MINE,SYN_MINE_01,1545.3,1543.8,0.8821,2.358,0.0,0.0,0.094,12.46,0.0,0.9038,0.0,0.285,24.75,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-11,DEMO_MINE,SYN_MINE_01,1545.3,1407.9,1.0,0.0,0.0,0.0,0.453,10.47,2.312,0.8545,0.0,0.283,27.32,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-12,DEMO_MINE,SYN_MINE_01,1545.3,1623.3,1.0,0.0,0.0,0.748,0.0,11.56,0.992,0.866,0.0,0.272,28.27,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-13,DEMO_MINE,SYN_MINE_01,1545.3,1689.6,1.0,0.0,0.0,0.865,0.0,11.75,0.706,0.854,0.0,0.266,28.74,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-14,DEMO_MINE,SYN_MINE_01,1313.5,958.2,0.6548,6.904,0.0,1.206,0.024,12.14,0.0,0.7502,0.0,0.261,28.69,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-15,DEMO_MINE,SYN_MINE_01,1545.3,403.7,0.2397,15.205,0.0,1.461,0.221,12.75,0.0,0.9194,0.0,0.258,26.95,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-16,DEMO_MINE,SYN_MINE_01,1545.3,876.2,0.5,10.0,0.0,0.0,0.0,12.56,0.0,0.8686,0.0,0.251,27.46,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-17,DEMO_MINE,SYN_MINE_01,1545.3,1367.4,0.8291,3.419,0.0,0.0,0.037,11.05,0.899,0.8964,0.0,0.252,27.74,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-18,DEMO_MINE,SYN_MINE_01,1545.3,972.2,0.6406,7.187,0.0,0.159,0.229,11.96,0.0,0.7938,1.36,0.283,25.63,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-19,DEMO_MINE,SYN_MINE_01,1545.3,1328.1,0.8434,3.132,0.0,0.598,0.009,11.48,0.812,0.8522,1.83,0.318,25.33,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-20,DEMO_MINE,SYN_MINE_01,1545.3,1518.9,0.8894,2.212,0.0,0.677,0.002,11.74,0.603,0.865,0.0,0.336,24.69,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-21,DEMO_MINE,SYN_MINE_01,1313.5,1176.7,0.7987,4.025,0.0,0.823,0.352,12.51,0.0,0.7815,1.4,0.391,25.45,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-22,DEMO_MINE,SYN_MINE_01,1545.3,1377.1,0.7615,1.269,3.5,0.0,0.0,11.66,0.081,0.8998,0.0,0.374,26.68,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-23,DEMO_MINE,SYN_MINE_01,1545.3,1474.4,0.9181,1.638,0.0,0.871,0.459,11.63,0.008,0.8507,1.02,0.363,25.66,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-24,DEMO_MINE,SYN_MINE_01,1545.3,1674.2,1.0,0.0,0.0,0.0,0.07,12.71,0.0,0.8407,0.29,0.347,25.97,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-25,DEMO_MINE,SYN_MINE_01,1545.3,1390.2,0.8605,2.789,0.0,1.44,0.062,12.65,0.0,0.8321,0.0,0.334,25.95,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-26,DEMO_MINE,SYN_MINE_01,1545.3,1346.1,0.825,0.0,3.5,0.0,0.035,11.92,0.014,0.8377,0.0,0.322,27.55,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-27,DEMO_MINE,SYN_MINE_01,1545.3,1680.6,1.0,0.0,0.0,0.691,0.264,12.6,0.0,0.8825,0.0,0.312,27.67,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-28,DEMO_MINE,SYN_MINE_01,1313.5,1196.4,0.8316,1.183,0.0,0.859,0.25,12.78,0.0,0.7587,0.0,0.308,28.87,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-29,DEMO_MINE,SYN_MINE_01,1545.3,1670.6,1.0,0.0,0.0,1.674,0.151,12.7,0.0,0.858,0.0,0.304,29.0,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-30,DEMO_MINE,SYN_MINE_01,1545.3,1563.9,1.0,0.0,0.0,0.0,0.154,11.71,0.94,0.8636,0.0,0.296,28.19,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-01-31,DEMO_MINE,SYN_MINE_01,1545.3,1435.4,1.0,0.0,0.0,2.564,0.622,11.59,0.597,0.798,0.0,0.289,27.95,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-01,DEMO_MINE,SYN_MINE_01,1545.3,1546.0,1.0,0.0,0.0,0.34,0.155,11.63,1.02,0.8539,0.0,0.283,28.6,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-02,DEMO_MINE,SYN_MINE_01,1545.3,1421.8,1.0,0.0,0.0,0.364,0.192,10.12,3.037,0.8875,0.22,0.279,28.71,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-03,DEMO_MINE,SYN_MINE_01,1545.3,1544.9,1.0,0.0,0.0,0.983,0.588,12.32,0.243,0.8433,0.0,0.277,29.17,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-04,DEMO_MINE,SYN_MINE_01,1313.5,1347.6,1.0,0.0,0.0,0.795,0.828,12.62,0.034,0.7426,0.0,0.273,31.36,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-05,DEMO_MINE,SYN_MINE_01,1545.3,1596.6,1.0,0.0,0.0,0.849,0.699,12.83,0.0,0.8564,0.0,0.273,31.35,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-06,DEMO_MINE,SYN_MINE_01,1545.3,1479.1,1.0,0.0,0.0,0.663,0.437,10.64,2.059,0.889,0.0,0.266,29.28,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-07,DEMO_MINE,SYN_MINE_01,1545.3,1292.5,0.825,0.0,3.5,0.822,0.084,11.22,0.251,0.8191,0.0,0.263,29.01,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-08,DEMO_MINE,SYN_MINE_01,1545.3,1582.7,1.0,0.0,0.0,0.0,0.446,10.97,1.66,0.9224,0.0,0.258,27.07,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-09,DEMO_MINE,SYN_MINE_01,1545.3,1597.4,1.0,0.0,0.0,0.0,0.266,11.82,0.885,0.8697,0.0,0.258,28.42,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-10,DEMO_MINE,SYN_MINE_01,1545.3,1490.8,1.0,0.0,0.0,0.0,0.087,12.67,0.0,0.7754,0.0,0.259,28.36,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-11,DEMO_MINE,SYN_MINE_01,1313.5,1207.9,0.8325,0.0,3.35,0.0,0.117,12.2,0.0,0.7592,0.0,0.297,28.05,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-12,DEMO_MINE,SYN_MINE_01,1545.3,1608.6,0.9836,0.329,0.0,0.0,0.255,12.52,0.207,0.8576,0.0,0.359,29.24,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-13,DEMO_MINE,SYN_MINE_01,1545.3,1250.6,0.8118,3.765,0.0,1.837,0.182,12.09,0.506,0.835,0.0,0.392,29.18,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-14,DEMO_MINE,SYN_MINE_01,1545.3,1714.3,1.0,0.0,0.0,0.199,0.117,11.99,0.415,0.9125,0.0,0.369,29.21,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-15,DEMO_MINE,SYN_MINE_01,1545.3,1307.1,1.0,0.0,0.0,1.147,0.177,11.75,2.268,0.7046,0.0,0.361,29.48,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-16,DEMO_MINE,SYN_MINE_01,1545.3,1570.0,1.0,0.0,0.0,0.0,0.671,12.25,0.187,0.8494,0.0,0.335,30.87,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-17,DEMO_MINE,SYN_MINE_01,1545.3,1687.4,1.0,0.0,0.0,0.956,0.365,12.63,0.0,0.8944,0.0,0.319,31.93,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-18,DEMO_MINE,SYN_MINE_01,1313.5,1225.1,0.9418,1.163,0.0,0.669,0.165,12.81,0.0,0.6737,0.0,0.309,32.87,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-19,DEMO_MINE,SYN_MINE_01,1545.3,869.4,0.5,10.0,0.0,1.331,0.0,11.82,0.0,0.8987,0.0,0.302,32.69,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-20,DEMO_MINE,SYN_MINE_01,1545.3,1425.8,0.8584,2.833,0.0,0.0,0.436,11.48,0.263,0.8749,0.0,0.295,33.35,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-21,DEMO_MINE,SYN_MINE_01,1545.3,1703.5,1.0,0.0,0.0,0.0,0.006,11.38,0.963,0.9027,0.0,0.291,31.9,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-22,DEMO_MINE,SYN_MINE_01,1545.3,1260.2,1.0,0.0,0.0,0.687,0.391,9.18,4.158,0.8787,0.0,0.285,30.05,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-23,DEMO_MINE,SYN_MINE_01,1545.3,1319.7,0.825,0.0,3.5,1.023,0.211,11.86,0.015,0.8439,0.0,0.276,29.15,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-24,DEMO_MINE,SYN_MINE_01,1545.3,1571.8,0.9811,0.377,0.0,1.36,0.867,12.61,0.0,0.8762,0.0,0.271,29.74,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-25,DEMO_MINE,SYN_MINE_01,1313.5,686.4,0.5,10.0,0.0,0.0,0.112,11.71,0.0,0.7206,0.0,0.266,29.96,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-26,DEMO_MINE,SYN_MINE_01,1545.3,1179.9,0.722,5.561,0.0,0.326,0.188,12.08,0.0,0.8614,0.0,0.297,30.1,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-27,DEMO_MINE,SYN_MINE_01,1545.3,1626.1,1.0,0.0,0.0,1.041,0.0,12.57,0.0,0.8169,0.0,0.382,30.69,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-28,DEMO_MINE,SYN_MINE_01,1545.3,1313.6,0.8307,1.037,0.0,0.0,0.178,11.88,0.645,0.8635,0.0,0.392,30.96,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-02-29,DEMO_MINE,SYN_MINE_01,1545.3,1510.5,1.0,0.0,0.0,1.631,0.043,10.41,2.257,0.8739,0.0,0.375,32.1,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-01,DEMO_MINE,SYN_MINE_01,1545.3,1288.9,0.825,0.0,3.5,0.0,0.325,11.74,0.195,0.8277,0.0,0.347,36.03,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-02,DEMO_MINE,SYN_MINE_01,1545.3,1722.9,1.0,0.0,0.0,1.442,0.549,11.88,0.522,0.9486,0.0,0.334,29.56,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-03,DEMO_MINE,SYN_MINE_01,1313.5,1337.1,1.0,0.0,0.0,0.0,0.747,12.05,0.739,0.7658,0.0,0.326,31.6,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-04,DEMO_MINE,SYN_MINE_01,1545.3,1636.1,1.0,0.0,0.0,0.0,0.352,12.11,0.433,0.8862,0.0,0.309,30.6,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-05,DEMO_MINE,SYN_MINE_01,1545.3,1548.5,1.0,0.0,0.0,0.0,0.531,12.13,0.054,0.8334,0.0,0.293,31.56,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-06,DEMO_MINE,SYN_MINE_01,1545.3,1545.3,1.0,0.0,0.0,0.371,0.379,12.3,0.235,0.8155,0.0,0.281,32.7,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-07,DEMO_MINE,SYN_MINE_01,1545.3,1676.6,1.0,0.0,0.0,0.652,0.264,12.43,0.068,0.8657,0.16,0.272,32.55,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-08,DEMO_MINE,SYN_MINE_01,1545.3,1620.0,1.0,0.0,0.0,0.313,0.398,11.4,0.947,0.8894,0.0,0.268,32.9,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-09,DEMO_MINE,SYN_MINE_01,1545.3,1228.2,0.6991,6.018,0.0,0.938,0.1,12.11,0.13,0.9028,0.0,0.263,33.68,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-10,DEMO_MINE,SYN_MINE_01,1313.5,1208.1,0.825,0.0,3.5,2.636,0.064,12.54,0.007,0.755,0.0,0.26,34.84,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-11,DEMO_MINE,SYN_MINE_01,1545.3,1697.8,1.0,0.0,0.0,0.0,0.157,12.09,0.0,0.8504,0.0,0.26,34.77,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-12,DEMO_MINE,SYN_MINE_01,1545.3,1551.5,1.0,0.0,0.0,1.647,0.362,11.72,0.535,0.8399,0.0,0.261,35.48,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-13,DEMO_MINE,SYN_MINE_01,1545.3,1681.3,1.0,0.0,0.0,0.0,0.044,12.05,0.084,0.879,0.0,0.259,35.54,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-14,DEMO_MINE,SYN_MINE_01,1545.3,1503.7,1.0,0.0,0.0,0.0,0.295,11.09,1.314,0.8522,0.0,0.256,35.39,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-15,DEMO_MINE,SYN_MINE_01,1545.3,1610.0,1.0,0.0,0.0,1.876,0.131,12.72,0.0,0.8398,0.0,0.25,35.72,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-16,DEMO_MINE,SYN_MINE_01,1545.3,1676.3,1.0,0.0,0.0,0.545,0.19,12.73,0.0,0.88,0.0,0.247,34.38,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-17,DEMO_MINE,SYN_MINE_01,1313.5,1042.1,0.825,0.0,3.5,2.219,0.112,11.86,0.176,0.6739,7.62,0.254,33.52,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-18,DEMO_MINE,SYN_MINE_01,1545.3,1094.3,0.6872,6.257,0.0,2.417,0.46,11.97,0.058,0.8653,12.1,0.317,33.24,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2024-03-19,DEMO_MINE,SYN_MINE_01,1545.3,1218.8,0.815,3.701,0.0,1.667,0.12,10.98,1.591,0.8725,21.04,0.387,32.04,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
